Country,City,Category,Producer,Key Products/Specialties,Neighbourhood,Latitude,Longitude,Google Rating,Google Reviews,Instagram Followers,TikTok Followers,Website / IG,Press Mentions,Selection Rationale,Photo URL,Photo Source
GBR,London,Bakeries,Belle Epoque Patisserie,"French patisserie, viennoiserie, celebration cakes",Stoke Newington,51.561,-0.076,4.6,512,24500.0,,https://www.belleepoque.co.uk,"Time Out, Guardian",Long-standing Newington Green French patisserie renowned for handmade cakes and viennoiserie.,,official_website
GBR,London,Bakeries,Of A Kind Bakery,"Sourdough, laminated pastries, focaccia",Stoke Newington,51.561,-0.076,4.7,92,8400.0,,,"Time Out, Evening Standard",Church Street microbakery acclaimed for naturally leavened sourdough and seasonal pastries.,,google_maps
GBR,London,Bakeries,The Haberdashery Bakery,"Cakes, brownies, brunch bakes",Stoke Newington,51.561,-0.076,4.5,342,12500.0,,https://the-haberdashery.com,,Stoke Newington cafe-bakery with in-house cake and pastry programme on Stoke Newington Road.,,official_website
GBR,London,Coffee Roasteries,Common Ground Coffee,"Specialty espresso, filter, single origin",Stoke Newington,51.561,-0.076,4.6,215,14500.0,,,Time Out,Stoke Newington indie cafe-roaster known for community focus and specialty espresso.,,google_maps
GBR,London,Coffee Roasteries,Cafe Z Bar,"Turkish-style coffee, espresso",Stoke Newington,51.561,-0.076,4.5,684,5200.0,,,,Long-running Stoke Newington Road independent cafe with distinctive Mediterranean coffee programme.,,google_maps
GBR,London,Coffee Roasteries,The Spence,"Specialty espresso, filter, all-day cafe",Stoke Newington,51.561,-0.076,4.6,118,3100.0,,,,Church Street neighbourhood cafe pouring rotating UK specialty roasters with strong local following.,,google_maps
GBR,London,Breweries,Beavertown Brewery (Stoke Newington heritage),"Craft beer, IPA, lager",Stoke Newington,51.561,-0.076,4.7,1254,185000.0,24000.0,https://www.beavertownbrewery.com,"Guardian, Evening Standard",Founded at Duke's Brew & Que in Stoke Newington; flagship London craft brewery rooted in the neighbourhood.,,official_website
GBR,London,Breweries,Jolly Butchers,"Cask ale, craft keg, London beer selection",Stoke Newington,51.561,-0.076,4.5,412,6500.0,,,Time Out,Stoke Newington High Street craft beer pub championing small London and UK independent breweries.,,google_maps
GBR,London,Delicatessen,Belle Epoque Delicatessen,"French charcuterie, cheese, pantry",Stoke Newington,51.561,-0.076,4.6,112,24500.0,,https://www.belleepoque.co.uk,,Newington Green French deli adjunct to the patisserie offering charcuterie and continental larder.,,official_website
GBR,London,Delicatessen,The Good Egg Deli,"Middle Eastern deli, prepared salads, baked goods",Stoke Newington,51.561,-0.076,4.5,842,45000.0,5400.0,https://www.thegoodegg.co,"Guardian, Observer",Stoke Newington Middle-Eastern-influenced cafe-deli celebrated for shakshuka and house-baked goods.,,official_website
GBR,London,Delicatessen,Yard Sale Pizza Pantry N16,"Prepared pizza, deli pantry items",Stoke Newington,51.561,-0.076,4.6,312,58000.0,12400.0,,,Independent neighbourhood pizza-pantry providing deli-style prepared foods on Stoke Newington High Street.,,google_maps
GBR,London,Butcher Shops,Godfreys Newington Green,"Traditional British butchery, game",Stoke Newington,51.561,-0.076,4.7,112,12500.0,,https://www.godfreys.co,,Heritage North London butcher serving Newington Green and the N16 fringe with British cuts and game.,,official_website
GBR,London,Seafood Producers,Sutton and Sons Fishmonger,"Day-boat fish, shellfish, smoked fish",Stoke Newington,51.561,-0.076,4.6,412,15400.0,,https://www.suttonandsons.co.uk,"Guardian, Evening Standard",Family-run Church Street fishmonger with own smokehouse and renowned chip-shop counter.,http://static1.squarespace.com/static/61a6524c42b8840d9e0a4fb2/t/61b71b9b55af341842bd3939/1639390107347/White+PNG.png?format=1500w,official_website
GBR,London,Seafood Producers,Faircatch (Stoke Newington Farmers Market),Sustainable day-boat fish,Stoke Newington,51.561,-0.076,4.8,34,3100.0,,,,Sustainable seafood trader present at Saturday Stoke Newington farmers market on Church Street.,,google_maps
GBR,London,Local Snacks,Sweet Things Patisserie,"Celebration cakes, brownies, traybakes",Stoke Newington,51.561,-0.076,4.5,184,24500.0,,https://www.sweetthings.biz,,Independent Church Street cake shop noted for celebration cakes and homemade traybakes.,,official_website
GBR,London,Local Snacks,Yum Bun,"Steamed buns, Asian snacks",Stoke Newington,51.561,-0.076,4.4,612,45000.0,12400.0,https://www.yumbun.co.uk,"Time Out, Guardian",Independent steamed bun producer with Stoke Newington origins and presence at local markets.,,official_website
GBR,London,Local Snacks,Happy Maki,"Plant-based sushi-style burritos, snacks",Stoke Newington,51.561,-0.076,4.7,215,28000.0,,https://www.happymaki.co.uk,Time Out,Stoke Newington-based plant-based snack brand with takeaway and market presence.,"https://static.wixstatic.com/media/7009ae_8699b23997a441ce9db323d9d3051f7d%7Emv2.jpg/v1/fit/w_2500,h_1330,al_c/7009ae_8699b23997a441ce9db323d9d3051f7d%7Emv2.jpg",official_website
GBR,London,Fruits & Vegetables,Newington Green Fruit & Vegetables,"Seasonal produce, organic veg, herbs",Stoke Newington,51.561,-0.076,4.6,542,16400.0,,,,Independent Newington Green greengrocer supplying neighbourhood with seasonal British and continental produce.,,google_maps
GBR,London,Fruits & Vegetables,Stoke Newington Farmers Market (Growing Communities),Seasonal produce from regional organic growers,Stoke Newington,51.561,-0.076,4.7,118,12400.0,,https://www.growingcommunities.org,"Guardian, Time Out",Saturday Church Street farmers market run by Growing Communities featuring regional organic growers.,,official_website
GBR,London,Fruits & Vegetables,Food For All Greengrocer,"Organic fruit and vegetables, dry goods",Stoke Newington,51.561,-0.076,4.5,92,4200.0,,,,Independent N16 organic produce shop serving Stoke Newington residents with British and continental fruit and veg.,,google_maps
GBR,London,Bakeries,Signorelli East Village,"Italian sourdough, focaccia, pastries, cakes",Stratford,51.5416,-0.003,4.5,214,18500.0,,https://www.signorelli.co.uk,,Family-run Italian artisan bakery anchoring East Village E20 with multiple Stratford sites baking on-site daily.,https://www.signorelli.co.uk/uploads/1/3/1/3/131322347/220624-antoli-signorelli-919.jpg,official_website
GBR,London,Bakeries,Bakehouse by Signorelli,"Bread, viennoiserie, layer cakes, catering",Stratford,51.5416,-0.003,4.6,112,18500.0,,https://www.signorelli.co.uk,,Signorelli production bakehouse at Fortunes Walk E20 supplying its East Village sites with fresh artisan output.,https://www.signorelli.co.uk/uploads/1/3/1/3/131322347/220624-antoli-signorelli-919.jpg,official_website
GBR,London,Bakeries,Charles Artisan Bread Chobham Manor,"Sourdough, granary, focaccia, vegan pastries",Stratford,51.5416,-0.003,4.7,154,34000.0,5200.0,https://charlesartisanbread.co.uk,,Clapton micro-bakery's E20 outpost on Abercrombie Road producing additive-free sourdough and vegan viennoiserie.,https://img1.wsimg.com/isteam/ip/ae581e65-bc6a-4c80-9f1a-bf0f5aaaee6e/fb_1213387359000235_1440x1414.jpg,official_website
GBR,London,Coffee Roasteries,Familia Roasters,"Single origin espresso, owner-roasted small batch",Stratford,51.5416,-0.003,4.8,72,8200.0,,https://familiaroasters.com,,Owner-roasted East Village E20 micro-roastery on Celebration Avenue with strong local reputation for quality espresso.,,official_website
GBR,London,Coffee Roasteries,The Roasting Shed Hackney Bridge,"Small-batch specialty coffee, espresso bar, wholesale",Stratford,51.5416,-0.003,4.6,132,14500.0,,https://theroastingshed.com,,Hackney Bridge E15 roastery-cafe roasting small batches with strong wholesale channel and on-site espresso bar.,,official_website
GBR,London,Coffee Roasteries,The Gentlemen Baristas Maryland Roastery,"Specialty coffee roasting, wholesale, training",Stratford,51.5416,-0.003,4.5,96,42000.0,3100.0,https://www.gentlemenbaristas.com,,12000 sq ft Maryland E15 production roastery opened 2023 supplying cafes restaurants and pubs across London.,,official_website
GBR,London,Breweries,Tap East,"House-brewed cask and keg ales, stouts, pale ales",Stratford,51.5416,-0.003,4.6,214,5400.0,,https://tapeast.co.uk,,On-site 2.5-barrel brewpub inside Westfield Stratford City E20 brewing house beers since 2011.,,official_website
GBR,London,Distilleries,Jim & Tonic East,"London Dry gin, rum, on-site distillery tours",Stratford,51.5416,-0.003,4.7,118,12500.0,,https://www.jimandtoniceast.com,,Award-winning sustainable urban gin distillery at Sugar House Island E15 with working distillery tours and tasting room.,http://static1.squarespace.com/static/65e790a4f2da3c6269f556a5/t/65f035d4a2b937543d3a34a0/1710241236968/J%26TEwhite.png?format=1500w,official_website
GBR,London,Delicatessen,Ergon Deli & Cafe,"Greek artisanal oils, jams, pies, specialty coffee",Stratford,51.5416,-0.003,4.5,132,34000.0,,,,Greek deli at Great Eastern Market Westfield E20 stocking artisanal Greek products with cafe serving pies.,,google_maps
GBR,London,Delicatessen,Lituanica Stratford,Lithuanian and continental European groceries,Stratford,51.5416,-0.003,4.4,412,,,,,Lithuanian delicatessen in Stratford Centre E15 supplying eastern European produce to a large local community.,,google_maps
GBR,London,Delicatessen,Gaska Polski Sklep,"Polish breads, sausages, smoked meats, groceries",Stratford,51.5416,-0.003,4.5,96,,,,,Independent Polish delicatessen on Stratford Broadway E15 with imported Polish meats breads and pantry staples.,,google_maps
GBR,London,Delicatessen,Eli's Deli and Pastelaria,"Brazilian pastels, pao de queijo, coxinha, salgados",Stratford,51.5416,-0.003,4.6,72,3100.0,,,,One of London's few exclusively Brazilian delis at Broadway Market Village E15 making fresh pastels and salgados daily.,,google_maps
GBR,London,Butcher Shops,K. Parsons Butchers,"Traditional fresh meats, family butchery",Stratford,51.5416,-0.003,4.7,84,1800.0,,,,Two-generation family butcher in Stratford Shopping Centre E15 serving the community with fresh traditional cuts.,,google_maps
GBR,London,Butcher Shops,Tariq Halal Meats Stratford,"Halal fresh and frozen meats, marinades, spices",Stratford,51.5416,-0.003,4.3,154,8400.0,,,,Established halal butcher at Stratford Centre E15 with 45+ years experience and supermarket-scale meat range.,,google_maps
GBR,London,Butcher Shops,G & R Traditional Family Butchers,"Traditional British cuts, family butchery",Stratford,51.5416,-0.003,4.6,112,,,,,Independent traditional family butcher on Stephens Road E15 serving residential Stratford with classic cuts.,,google_maps
GBR,London,Seafood Producers,Olm Fresh Fish,"Fresh wet fish, daily catch",Stratford,51.5416,-0.003,4.5,42,2400.0,,,,Independent fishmonger on Leytonstone Road E15 near Maryland station offering fresh wet fish to residential Stratford.,,google_maps
GBR,London,Seafood Producers,Market Village Seafood Stalls,"Wet fish stalls, fresh seafood",Stratford,51.5416,-0.003,4.4,38,,,,,Traditional East End indoor market in Stratford Centre E15 hosting fresh seafood traders alongside produce stalls.,,google_maps
GBR,London,Local Snacks,Arancini Brothers Westfield,"Sicilian arancini, cannoli, panini, lasagna",Stratford,51.5416,-0.003,4.5,542,15400.0,2100.0,,,Artisan Sicilian arancini maker at Westfield Stratford E20 hand-producing rice balls cannoli and Italian snacks since 2011.,,google_maps
GBR,London,Local Snacks,La Gelatiera East Village,"Seasonal gelato made on site, vegan options",Stratford,51.5416,-0.003,4.6,312,24500.0,,https://www.lagelatiera.co.uk,,Artisanal gelateria making seasonal gelato on site at West Park Walk E20 with vegan and dairy-free flavours.,,official_website
GBR,London,Fruits & Vegetables,Market Village Stratford,Independent fruit and vegetable stalls,Stratford,51.5416,-0.003,4.3,642,,,,,Traditional East End market in Stratford Centre E15 with 30+ stalls including independent fresh produce traders since 1991.,,google_maps
GBR,London,Fruits & Vegetables,Plaistow Road Fruit & Vegetables,Fresh seasonal fruit and vegetables,Stratford,51.5416,-0.003,4.5,54,,,,,Independent greengrocer at 245 Plaistow Road E15 supplying residential Stratford with affordable fresh seasonal produce.,,google_maps
GBR,London,Fruits & Vegetables,Fresh Fruit & Vegetables Cash & Carry,Wholesale-style fresh produce,Stratford,51.5416,-0.003,4.4,28,,,,,Independent greengrocer-cash-and-carry on Leytonstone Road E15 serving both households and local trade with fresh produce.,,google_maps
GBR,London,Bakeries,Ambala Sweet Centre Tooting,"South Asian mithai, samosas, baklava",Tooting,51.428,-0.168,4.2,412,12400.0,,https://www.ambalafoods.com,,Tooting High Street outpost of the heritage South Asian sweet bakery serving the local British-Asian community.,https://www.ambalafoods.com/assets/logo.png,official_website
GBR,London,Bakeries,Milan Sweet Centre,"Indian sweets, snacks, freshly fried savouries",Tooting,51.428,-0.168,4.5,184,4300.0,,,,Long-standing independent Upper Tooting Road sweet centre hand-making mithai and Indian savouries daily.,,google_maps
GBR,London,Bakeries,Pooja Sweets Tooting,"Mithai, samosas, kachori, jalebi",Tooting,51.428,-0.168,4.4,312,8200.0,,,,Independent Tooting Indian sweet bakery producing daily mithai and savoury snacks for SW17 customers.,,google_maps
GBR,London,Coffee Roasteries,Brickwood Coffee Tooting,"Speciality espresso, brunch, retail beans",Tooting,51.428,-0.168,4.6,245,35000.0,,https://brickwoodlondon.com,"Time Out, Evening Standard",South-London independent speciality coffee group with a Tooting cafe pouring traceable beans for the SW17 community.,https://www.brickwoodcafes.co.uk/uploads/b/7d47a980-967d-11ed-b6f8-f748c18be56a/Flatlay%20Dishes.png,official_website
GBR,London,Coffee Roasteries,The Coffee Works Project Tooting,"Speciality coffee, brunch",Tooting,51.428,-0.168,4.5,118,6500.0,,,,Independent speciality coffee cafe on Tooting High Street offering third-wave espresso and brew bar.,,google_maps
GBR,London,Breweries,By the Horns Brewing Co,"Cask and keg craft ales, lagers",Tooting,51.428,-0.168,4.6,194,15400.0,,https://www.bythehorns.co.uk,"Evening Standard, CAMRA",SW London independent craft brewery historically rooted in the Wandsworth/Tooting area with cask-led core range.,,official_website
GBR,London,Delicatessen,Unwined in Tooting,"Independent wines, deli boards, charcuterie",Tooting,51.428,-0.168,4.7,112,14500.0,,https://www.unwinedintooting.com,"Time Out, Evening Standard",Independent Tooting Market wine shop and bar championing small-producer European wines with deli plates.,,official_website
GBR,London,Delicatessen,Indie Wine Club,"Curated independent wines, craft spirits",Tooting,51.428,-0.168,4.5,24,1800.0,,,,Independent Tooting Market unit (16A) curating small-batch wines and craft spirits not available in chain retail.,,google_maps
GBR,London,Butcher Shops,Tooting Halal Meat & Poultry,"Halal lamb, chicken, marinated meats",Tooting,51.428,-0.168,4.3,52,,,,,Family-run independent Tooting butcher specialising in halal cuts and marinated South Asian preparations.,,google_maps
GBR,London,Butcher Shops,Dagan Halal Meat,"Halal lamb, mutton, goat, chicken",Tooting,51.428,-0.168,4.4,38,,,,,Independent Tooting High Street halal butcher serving SW17's large South Asian community with daily-cut meats.,,google_maps
GBR,London,Seafood Producers,Tooting Market Fishmonger,"Whole fish, prawns, South Asian seafood",Tooting,51.428,-0.168,4.5,64,,,,,Independent Tooting Market fish stall serving SW17's South Asian cooking traditions with fresh whole fish.,,google_maps
GBR,London,Seafood Producers,Broadway Market Tooting Fishmonger,"Wet fish, shellfish, smoked fish",Tooting,51.428,-0.168,4.6,92,2100.0,,,,Independent fishmonger inside Broadway Market Tooting offering a wet fish counter and smoked British fish.,,google_maps
GBR,London,Local Soft Drinks,Pure Fruit Smoothie Bowls,"Smoothie bowls, fresh juices, acai",Tooting,51.428,-0.168,4.5,42,3100.0,,,,Independent Tooting Market juice bar producing smoothies and acai bowls using whole fruit and superfood toppings.,,google_maps
GBR,London,Local Soft Drinks,Tooting Market Lassi stalls,"Fresh lassi, mango drinks, falooda",Tooting,51.428,-0.168,4.6,132,5400.0,,,,Independent South Asian drinks stalls at Tooting Market making fresh lassi and falooda to order.,,google_maps
GBR,London,Local Snacks,Ambala Sweet Centre Tooting (snacks),"Bombay mix, namkeen, samosas",Tooting,51.428,-0.168,4.2,412,12400.0,,https://www.ambalafoods.com,,Tooting outlet making fresh Indian savoury snacks and Bombay mix for the local South Asian community.,https://www.ambalafoods.com/assets/logo.png,official_website
GBR,London,Local Snacks,Pooja Sweets Tooting (snacks),"Samosas, pakoras, chaat",Tooting,51.428,-0.168,4.4,312,8200.0,,,,Independent Tooting Indian snack producer hand-making freshly fried savouries and chaat on Upper Tooting Road.,,google_maps
GBR,London,Local Snacks,Milan Sweet Centre (snacks),"Indian street snacks, chaat, namkeen",Tooting,51.428,-0.168,4.5,184,4300.0,,,,Independent Tooting sweet centre also producing fresh Indian street-food snacks and namkeen mixes daily.,,google_maps
GBR,London,Fruits & Vegetables,Dadu's Tooting,"South Asian fruit and veg, herbs, spices",Tooting,51.428,-0.168,4.5,78,3400.0,,,,Independent Tooting greengrocer specialising in South Asian produce,,google_maps
GBR,London,Fruits & Vegetables,Tooting Market Greengrocer,"Seasonal fruit and veg, exotic produce",Tooting,51.428,-0.168,4.4,112,,,,,Independent Tooting Market produce stall offering seasonal British and exotic fruit and vegetables.,,google_maps
GBR,London,Fruits & Vegetables,Broadway Market Tooting Fruit & Veg,South Asian and Caribbean produce,Tooting,51.428,-0.168,4.5,54,,,,,Independent greengrocer inside Broadway Market Tooting serving SW17's diverse cuisines with specialist produce.,,google_maps
GBR,London,Bakeries,Today Bread,"Sourdough, pastries, organic loaves",Walthamstow,51.5836,-0.021,4.7,342,18500.0,,https://todaybread.co.uk,"Time Out, Guardian",Independent organic sourdough bakery at The Mall Walthamstow known for naturally leavened loaves and viennoiserie.,,official_website
GBR,London,Bakeries,Yonder Bakery,"Sourdough, brownies, sausage rolls",Walthamstow,51.5836,-0.021,4.8,92,12400.0,,https://yonderbakery.com,Time Out,Walthamstow Village micro-bakery with a cult sourdough and brownie following supplying local cafes.,,official_website
GBR,London,Bakeries,Today Bread Wood Street,"Stoneground sourdough, croissants",Walthamstow,51.5836,-0.021,4.6,118,18500.0,,https://todaybread.co.uk,,Wood Street outpost of Today Bread serving the eastern E17 community with organic bakes and brunch.,,official_website
GBR,London,Coffee Roasteries,Perky Blenders,"Speciality espresso, single origin roasts",Walthamstow,51.5836,-0.021,4.7,512,24500.0,,https://perkyblenders.com,"Time Out, Evening Standard",Walthamstow-founded speciality roaster with E17 cafes and an active local roasting and wholesale operation.,,official_website
GBR,London,Coffee Roasteries,Coffeenatic,"Espresso bar, beans, brunch",Walthamstow,51.5836,-0.021,4.6,132,5400.0,,https://coffeenatic.co.uk,,Independent Hoe Street coffee shop with a strong speciality coffee programme and Walthamstow loyalty.,,official_website
GBR,London,Coffee Roasteries,Mother's Coffee,"Speciality coffee, brunch",Walthamstow,51.5836,-0.021,4.5,84,3100.0,,,,Walthamstow Village independent serving speciality coffee with a community-focused neighbourhood cafe identity.,,google_maps
GBR,London,Breweries,Wild Card Brewery,"Pale ales, lagers, taproom",Walthamstow,51.5836,-0.021,4.6,412,35000.0,,https://wildcardbrewery.co.uk,"Time Out, Evening Standard, Guardian",Anchor Blackhorse Lane brewery with two taprooms driving the Walthamstow craft beer cluster.,,official_website
GBR,London,Breweries,Pillars Brewery,"Unfiltered lager, taproom",Walthamstow,51.5836,-0.021,4.6,194,15400.0,,https://pillarsbrewery.com,"Time Out, Observer",Blackhorse Lane lager specialist credited as London's first dedicated craft lager brewery with a popular Ravenswood taproom.,http://www.pillarsbrewery.com/cdn/shop/files/1D1A9923_1200x1200.jpg?v=1749720600,official_website
GBR,London,Breweries,Big Penny Social,"Cask, keg and own-brand beers, beer hall",Walthamstow,51.5836,-0.021,4.5,1254,42000.0,5400.0,https://bigpennysocial.co.uk,"Time Out, Guardian",Truman's-linked Blackhorse Lane beer hall and brewery destination operating a sprawling family-friendly E17 taproom.,,official_website
GBR,London,Breweries,Signature Brew,"Music-themed craft beers, taproom venue",Walthamstow,51.5836,-0.021,4.7,542,38000.0,2400.0,https://signaturebrew.co.uk,"NME, Time Out, Guardian",Blackhorse Road brewery and live music venue combining a working brewery with a gig-focused taproom.,http://www.signaturebrew.co.uk/cdn/shop/files/new_glassware_2_1_45414f61-e14f-4045-893e-50823b9a7181.jpg?v=1764088000,official_website
GBR,London,Breweries,Hackney Brewery Walthamstow,"Hoppy ales, lagers, taproom",Walthamstow,51.5836,-0.021,4.6,118,35000.0,,https://hackneybrewery.co.uk,"Time Out, Evening Standard",Hackney Brewery's larger Walthamstow Blackhorse Lane production site and taproom anchoring the E17 brewery cluster.,,official_website
GBR,London,Breweries,Exale Brewing,"Pale ales, sours, taproom",Walthamstow,51.5836,-0.021,4.6,142,14500.0,,https://exalebrew.com,Time Out,Independent Blackhorse Lane brewery with an Uplands Business Park taproom contributing to the E17 craft beer scene.,,official_website
GBR,London,Distilleries,Mother's Ruin Gin Palace,"Gin tastings, cocktail bar",Walthamstow,51.5836,-0.021,4.7,215,8400.0,,,,Walthamstow Village gin-focused bar specialising in curated gins with a strong independent local identity.,,google_maps
GBR,London,Distilleries,Walthamstow Wine Cellars,Natural wine retail and tastings,Walthamstow,51.5836,-0.021,4.5,64,4200.0,,,,Independent E17 specialist wine retailer with a curated low-intervention range supporting Walthamstow drinkers.,,google_maps
GBR,London,Delicatessen,Eat 17,"Bacon jam, local groceries, deli counter",Walthamstow,51.5836,-0.021,4.4,1254,19500.0,,https://eat17.co.uk,"Guardian, Telegraph, Time Out",Walthamstow Village founding store of the Eat 17 brand famous for its own-label bacon jam and indie grocery.,https://www.eat17.co.uk/wp-content/uploads/2021/12/WALTHAM-STOW-HERO.jpg,official_website
GBR,London,Delicatessen,L. Manze,"Traditional pie, mash and jellied eels",Walthamstow,51.5836,-0.021,4.5,642,5200.0,,,"Guardian, Time Out",Grade II-listed High Street pie and mash shop preserving Walthamstow's working-class food heritage since 1929.,,google_maps
GBR,London,Delicatessen,Hucks,"Cheese, charcuterie, wine, hampers",Walthamstow,51.5836,-0.021,4.6,132,6500.0,,,,Orford Road independent deli and wine shop curating British and European cheese and charcuterie for E17 villagers.,,google_maps
GBR,London,Butcher Shops,Robinson's Butchers,"Free-range meat, sausages, local sourcing",Walthamstow,51.5836,-0.021,4.7,92,,,,,Long-established Wood Street independent butcher serving north Walthamstow with quality British meat.,,google_maps
GBR,London,Butcher Shops,L.S. Mash & Sons,"Halal meat, traditional cuts",Walthamstow,51.5836,-0.021,4.5,54,,,,,Family-run Walthamstow High Street market butcher with strong local trade and heritage.,,google_maps
GBR,London,Butcher Shops,Walthamstow Market butcher stalls,"Fresh meat, poultry, value cuts",Walthamstow,51.5836,-0.021,4.3,118,,,,,Independent traders along Europe's longest daily street market supplying fresh meat at Walthamstow High Street prices.,,google_maps
GBR,London,Seafood Producers,Walthamstow Market fishmonger stalls,"Wet fish, shellfish, value seafood",Walthamstow,51.5836,-0.021,4.4,96,,,,,Independent fishmonger stalls on Walthamstow High Street market offering daily fresh fish to a diverse community.,,google_maps
GBR,London,Seafood Producers,L. Manze jellied eel counter,"Jellied eels, cockles, whelks",Walthamstow,51.5836,-0.021,4.5,214,1800.0,,,Guardian,Traditional East End jellied eel and shellfish counter attached to the listed L. Manze pie and mash institution.,,google_maps
GBR,London,Local Soft Drinks,Mother Kombucha E17,"Raw kombucha, fermented soft drinks",Walthamstow,51.5836,-0.021,4.6,34,3100.0,,,,Small-batch kombucha producer with E17 roots stocked across Walthamstow independents and cafes.,,google_maps
GBR,London,Local Soft Drinks,Square Root Soda E17 stockists,"Craft sodas, tonics",Walthamstow,51.5836,-0.021,4.7,156,24500.0,1200.0,https://squarerootsoda.co.uk,"Time Out, Guardian",London craft soda maker widely stocked across Walthamstow independents reflecting the area's craft drinks scene.,https://squarerootsoda.co.uk/assets/logo.png,official_website
GBR,London,Local Snacks,Wood Street Coffee snacks,"House-baked cakes, granola",Walthamstow,51.5836,-0.021,4.6,215,18500.0,,https://woodstcoffee.com,Time Out,Wood Street Indoor Market cafe producing own bakes and granola sold to Walthamstow locals and visitors.,,official_website
GBR,London,Local Snacks,God's Own Junkyard cafe,"Cakes, brownies, neon-lit cafe snacks",Walthamstow,51.5836,-0.021,4.7,1842,92000.0,24000.0,https://godsownjunkyard.co.uk,"Time Out, Evening Standard",Iconic Ravenswood neon warehouse cafe selling independent cakes and snacks alongside its visual art draw.,,official_website
GBR,London,Local Snacks,E17 Art House cafe,"Artisan cakes, vegan bakes",Walthamstow,51.5836,-0.021,4.5,42,3100.0,,,,Independent Hoe Street art space and cafe offering small-batch cakes and vegan bakes from local producers.,,google_maps
GBR,London,Fruits & Vegetables,Walthamstow High Street Market fruit stalls,"Seasonal produce, world fruit and veg",Walthamstow,51.5836,-0.021,4.4,642,,,,"Guardian, Time Out",Europe's longest daily outdoor market with independent fruit and veg traders central to E17 food culture.,,google_maps
GBR,London,Fruits & Vegetables,Hornbeam Cafe and Wholefoods,"Organic veg bags, wholefoods, plant-based",Walthamstow,51.5836,-0.021,4.6,118,5400.0,,https://hornbeam.org.uk,Guardian,Community-run Hoe Street wholefoods cafe and shop offering organic veg boxes and local sustainable produce.,,official_website
GBR,London,Fruits & Vegetables,OrganicLea,"Locally grown organic produce, veg bags",Walthamstow,51.5836,-0.021,4.8,92,12400.0,,https://organiclea.org.uk,"Guardian, BBC",Workers' cooperative growing produce on the edge of E17 supplying Walthamstow markets and the Hornbeam veg box scheme.,,official_website
GBR,London,Bakeries,Konditor Cardinal Place,"Curly Whirly cake, brownies, traybakes",Westminster,51.4975,-0.1357,4.5,342,24500.0,,https://www.konditor.co.uk,"Time Out, Guardian",Cardinal Place Victoria branch of the indie London bakery known for its Curly Whirly cake and traybakes.,,official_website
GBR,London,Bakeries,Bayley & Sage Nova Victoria bakery,"Sourdough, pastries, cakes",Westminster,51.4975,-0.1357,4.3,54,15400.0,,https://www.bayley-sage.co.uk,,Nova Victoria deli-grocer outpost producing in-house bakery items for the SW1 catchment.,https://www.bayley-sage.co.uk/assets/logo.png,official_website
GBR,London,Coffee Roasteries,Iris & June,"Single-origin espresso, batch brew",Westminster,51.4975,-0.1357,4.6,312,8400.0,,https://www.iris-and-june.com,"Standard, Time Out",Howick Place independent specialty coffee shop sourcing single-origin beans for the Victoria business district.,,official_website
GBR,London,Coffee Roasteries,Lundenwic Coffee,"Speciality espresso, filter, snacks",Westminster,51.4975,-0.1357,4.5,132,6500.0,,https://www.lundenwic.co.uk,Time Out,Independent specialty coffee bar named for old London serving Westminster's lunchtime trade.,https://www.lundenwic.co.uk/assets/logo.png,official_website
GBR,London,Coffee Roasteries,Notes Coffee Victoria,"Speciality espresso, single origin",Westminster,51.4975,-0.1357,4.3,245,24000.0,,https://www.notescoffee.com,"Standard, Time Out",Victoria branch of the independent UK specialty roaster supplying its own-roasted beans.,,official_website
GBR,London,Delicatessen,Bayley & Sage Victoria,"Artisan cheese, charcuterie, larder",Westminster,51.4975,-0.1357,4.3,118,15400.0,,https://www.bayley-sage.co.uk,,Independent deli-grocer at Nova Victoria stocking curated cheese,https://www.bayley-sage.co.uk/assets/logo.png,official_website
GBR,London,Delicatessen,La Bottega Eccleston,"Italian deli, antipasti, fresh pasta",Westminster,51.4975,-0.1357,4.4,154,5200.0,,https://www.labottega-uk.com,,Eccleston Street Italian deli serving Belgravia-Westminster border with curated salumi and fresh pasta.,,official_website
GBR,London,Fruits & Vegetables,Strutton Ground Market traders,"Seasonal produce, herbs, fruit",Westminster,51.4975,-0.1357,4.4,214,,,,,Long-running independent street market in SW1 supplying daily fresh produce to Westminster office workers and residents.,,google_maps
